"Colony","ObsRef","ObsDate","ObsTime","Loser","Winner","Context","NBCall","ObsType","SexWinner","SexLoser","InterractionType"
"Mandela",10911,2017-04-02,"11:51:15","MAF013","CRM015",1,6,"Focal","M","F","Mixed"
"Mandela",10911,2017-04-02,"11:51:15","MAF013","CRM015",3,2,"Focal","M","F","Mixed"
"Mandela",10911,2017-04-02,"11:51:15","MAF013","CRM015",2,7,"Focal","M","F","Mixed"
"Mandela",10911,2017-04-02,"11:51:15","MAF013","CRM015",3,3,"Focal","M","F","Mixed"
"Mandela",10911,2017-04-02,"11:51:15","MAF013","CRM015",3,4,"Focal","M","F","Mixed"
"Mandela",10911,2017-04-02,"11:51:15","MAF013","CRM015",0,3,"Focal","M","F","Mixed"
"Mandela",10911,2017-04-02,"11:51:15","MAF013","MAF008",2,5,"Focal","F","F","Female"
"Mandela",10911,2017-04-02,"11:51:15","MAF013","JA5M003",1,1,"Focal","M","F","Mixed"
"Mandela",10912,2017-04-08,"07:26:35","MAF013","MAF008",3,12,"Focal","F","F","Female"
"Gemsbok 10",10914,2017-02-10,"08:37:38","G10M045","G10M033",3,5,"Focal","M","M","Male"
"Gemsbok 10",10923,2017-03-31,"10:22:40","G10M048","G10M006",3,2,"Focal","M","M","Male"
"Gemsbok 4",10926,2017-01-23,"08:16:53","G4F043","NOM016",3,8,"Focal","M","F","Mixed"
"Gemsbok 4",10926,2017-01-23,"08:16:53","G4F043","NOM016",3,5,"Focal","M","F","Mixed"
"Zunki 3",10934,2017-03-15,"09:32:56","Z3F031","Z3F027",0,4,"Focal","F","F","Female"
"Zunki 3",10934,2017-03-15,"09:32:56","Z3F031","Z3F027",1,7,"Focal","F","F","Female"
"Zunki 3",10934,2017-03-15,"09:32:56","Z3F031","Z3F027",2,1,"Focal","F","F","Female"
"Nowak",10995,2016-09-20,"09:32:34","NOF006","G6F003",0,1,"Focal","F","F","Female"
"Nowak",10998,2016-09-20,"16:49:44","NOF006","G6F003",3,1,"Focal","F","F","Female"
"Nowak",10998,2016-09-20,"16:49:44","NOF006","G6F003",2,2,"Focal","F","F","Female"
"Nowak",11000,2016-09-25,"10:59:27","NOF006","G6F003",3,4,"Focal","F","F","Female"
"Nowak",11001,2016-10-01,"09:59:00","G4F028","G6F003",3,3,"Focal","F","F","Female"
"Nowak",11002,2016-10-03,"09:37:01","NOF001","G6F003",1,4,"Focal","F","F","Female"
"Nowak",11002,2016-10-03,"09:37:01","NOF001","G6F003",1,13,"Focal","F","F","Female"
"Nowak",11002,2016-10-03,"09:37:01","NOF001","G6F003",1,1,"Focal","F","F","Female"
"Nowak",11002,2016-10-03,"09:37:01","NOF002","G6F003",3,3,"Focal","F","F","Female"
"Nowak",11002,2016-10-03,"09:37:01","NOF007","G6F003",3,1,"Focal","F","F","Female"
"Nowak",11005,2016-10-08,"10:55:28","NOF006","G6F003",3,2,"Focal","F","F","Female"
"Nowak",11005,2016-10-08,"10:55:28","NOF006","G6F003",3,2,"Focal","F","F","Female"
"Nowak",11007,2016-10-13,"08:42:24","NOF001","G6F003",3,21,"Focal","F","F","Female"
"Nowak",11011,2016-10-18,"09:26:04","NOF006","G6F003",2,2,"Focal","F","F","Female"
"Nowak",11011,2016-10-18,"09:26:04","G6F003","NOM004",2,2,"Focal","M","F","Mixed"
"Nowak",11011,2016-10-18,"09:26:04","NOF006","G6F003",3,5,"Focal","F","F","Female"
"Nowak",11011,2016-10-18,"09:26:04","NOF006","G6F003",1,3,"Focal","F","F","Female"
"Nowak",11011,2016-10-18,"09:26:04","NOF006","G6F003",3,8,"Focal","F","F","Female"
"Nowak",11012,2016-10-18,"11:08:52","NOF006","G6F003",1,4,"Focal","F","F","Female"
"Nowak",11016,2017-01-17,"11:04:33","NOF007","G6F003",3,16,"Focal","F","F","Female"
"Nowak",11016,2017-01-17,"11:04:33","NOF002","G6F003",3,1,"Focal","F","F","Female"
"Nowak",11016,2017-01-17,"11:04:33","NOF002","G6F003",2,1,"Focal","F","F","Female"
"Nowak",11016,2017-01-17,"11:04:33","NOF007","G6F003",1,7,"Focal","F","F","Female"
"Nowak",11016,2017-01-17,"11:04:33","NOF007","G6F003",1,2,"Focal","F","F","Female"
"Nowak",11016,2017-01-17,"11:04:33","NOF007","G6F003",3,14,"Focal","F","F","Female"
"Nowak",11018,2017-01-21,"14:55:48","G6F003","G3M007",3,21,"Focal","M","F","Mixed"
"Nowak",11022,2017-01-24,"09:53:12","NOF002","G6F003",1,3,"Focal","F","F","Female"
"Nowak",11022,2017-01-24,"09:53:12","NOF001","G6F003",3,14,"Focal","F","F","Female"
"Nowak",11022,2017-01-24,"09:53:12","NOF001","G6F003",1,2,"Focal","F","F","Female"
"Nowak",11030,2017-02-13,"09:20:49","NOF002","G6F003",2,7,"Focal","F","F","Female"
"Lyons",11034,2017-04-11,"08:32:06","LYF016","G9F003",2,4,"Focal","F","F","Female"
"Lyons",11035,2017-04-19,"07:42:20","LYF016","LYF001",2,5,"Focal","F","F","Female"
"Lyons",11036,2017-04-19,"09:59:12","LYF016","LYM006",3,3,"Focal","M","F","Mixed"
"Lyons",11036,2017-04-19,"09:59:12","LYF016","LYF001",3,2,"Focal","F","F","Female"
"Lyons",11036,2017-04-19,"09:59:12","LYF016","LYF001",3,3,"Focal","F","F","Female"
"Gemsbok 11",11038,2017-01-28,"10:06:08","G11M025","G11F021",2,4,"Focal","F","M","Mixed"
"Gemsbok 11",11039,2017-01-28,"11:33:44","G11M004","G11M025",2,2,"Focal","M","M","Male"
"Gemsbok 11",11040,2017-01-28,"17:30:40","G11F024","G11M018",3,7,"Focal","M","F","Mixed"
"Gemsbok 11",11040,2017-01-28,"17:30:40","G11F024","G11M018",3,8,"Focal","M","F","Mixed"
"Gemsbok 11",11040,2017-01-28,"17:30:40","G11F024","G11M008",3,27,"Focal","M","F","Mixed"
"Gemsbok 11",11040,2017-01-28,"17:30:40","G11F024","G11M018",3,1,"Focal","M","F","Mixed"
"Gemsbok 1",11046,2017-03-12,"09:04:33","G1F022","G1F010",3,4,"Focal","F","F","Female"
"Galileo",11054,2016-08-20,"17:05:04","GAF007","GAM006",3,4,"Focal","M","F","Mixed"
"Galileo",11054,2016-08-20,"17:05:04","GAM006","F2M006",2,2,"Focal","M","M","Male"
"Galileo",11054,2016-08-20,"17:05:04","GAM006","F2M006",3,5,"Focal","M","M","Male"
"Galileo",11054,2016-08-20,"17:05:04","GAM006","Z3F021",3,3,"Focal","F","M","Mixed"
"Galileo",11062,2016-10-12,"15:23:24","GAF005","Z3F021",3,6,"Focal","F","F","Female"
"Galileo",11065,2016-10-22,"16:19:25","GAF002","Z3F021",2,1,"Focal","F","F","Female"
"Galileo",11065,2016-10-22,"16:19:25","GAF002","Z3F021",2,14,"Focal","F","F","Female"
"Galileo",11065,2016-10-22,"16:19:25","GAF002","Z3F021",2,6,"Focal","F","F","Female"
"Galileo",11065,2016-10-22,"16:19:25","GAF002","Z3F021",0,3,"Focal","F","F","Female"
"Galileo",11065,2016-10-22,"16:19:25","GAF002","Z3F021",2,8,"Focal","F","F","Female"
"Galileo",11065,2016-10-22,"16:19:25","GAF002","Z3F021",2,4,"Focal","F","F","Female"
"Galileo",11067,2016-10-23,"12:40:57","GAF004","Z3F021",2,5,"Focal","F","F","Female"
"Galileo",11067,2016-10-23,"12:40:57","GAF005","Z3F021",3,2,"Focal","F","F","Female"
"Galileo",11068,2016-10-27,"10:30:33","GAF004","Z3F021",2,10,"Focal","F","F","Female"
"Galileo",11072,2016-11-05,"08:40:30","GAF005","Z3F021",1,14,"Focal","F","F","Female"
"Galileo",11072,2016-11-05,"08:40:30","GAF005","Z3F021",1,11,"Focal","F","F","Female"
"Galileo",11074,2016-11-05,"15:03:58","GAF004","Z3F021",2,1,"Focal","F","F","Female"
"Galileo",11074,2016-11-05,"15:03:58","GAM001","Z3F021",3,2,"Focal","F","M","Mixed"
"Galileo",11074,2016-11-05,"15:03:58","GAF002","Z3F021",1,3,"Focal","F","F","Female"
"Galileo",11074,2016-11-05,"15:03:58","GAF002","Z3F021",3,4,"Focal","F","F","Female"
"Galileo",11074,2016-11-05,"15:03:58","GAF002","Z3F021",3,5,"Focal","F","F","Female"
"Galileo",11079,2016-11-15,"07:49:56","GAF008","F2M006",3,6,"Focal","M","F","Mixed"
"Galileo",11081,2016-11-15,"09:54:28","GAM006","GAF007",2,4,"Focal","F","M","Mixed"
"Galileo",11082,2016-11-15,"11:50:45","GAF008","GAM001",3,2,"Focal","M","F","Mixed"
"Galileo",11082,2016-11-15,"11:50:45","GAF008","GAM001",3,25,"Focal","M","F","Mixed"
"Galileo",11082,2016-11-15,"11:50:45","GAF008","GAM001",3,6,"Focal","M","F","Mixed"
"Curie",11091,2017-03-30,"08:27:01","CUF012","CUM014",3,4,"Focal","M","F","Mixed"
"Curie",11091,2017-03-30,"08:27:01","CUF012","CUM014",2,5,"Focal","M","F","Mixed"
"Curie",11092,2017-03-30,"08:34:05","CUF012","CUM014",3,6,"Focal","M","F","Mixed"
"Curie",11092,2017-03-30,"08:34:05","CUF012","CUM014",3,4,"Focal","M","F","Mixed"
"Curie",11092,2017-03-30,"08:34:05","CUM014","CUM013",3,9,"Focal","M","M","Male"
"Curie",11095,2017-03-30,"11:42:57","Z3M040","CUM013",3,1,"Focal","M","M","Male"
"Curie",11096,2017-03-30,"13:21:14","CUF012","CUM005",3,2,"Focal","M","F","Mixed"
"Curie",11097,2017-03-30,"15:17:47","CUM014","CUM004",3,2,"Focal","M","M","Male"
"Curie",11097,2017-03-30,"15:17:47","CUF006","CUM014",3,3,"Focal","M","F","Mixed"
"Curie",11097,2017-03-30,"15:17:47","CUM017","CUM014",3,3,"Focal","M","M","Male"
"Curie",11097,2017-03-30,"15:17:47","CUM014","F9M003",3,3,"Focal","M","M","Male"
"Curie",11097,2017-03-30,"15:17:47","TSF034","CUM014",3,3,"Focal","M","F","Mixed"
"Curie",11097,2017-03-30,"15:17:47","CUM017","CUM014",2,4,"Focal","M","M","Male"
"Curie",11097,2017-03-30,"15:17:47","Z3M040","CUM014",1,3,"Focal","M","M","Male"
"Curie",11097,2017-03-30,"15:17:47","CUM014","F9M003",1,6,"Focal","M","M","Male"
"Curie",11098,2017-04-03,"07:09:06","CUM014","CUM013",1,10,"Focal","M","M","Male"
"Curie",11098,2017-04-03,"07:09:06","CUM018","CUM014",2,3,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","TSF034","CUM013",3,3,"Focal","M","F","Mixed"
"Curie",11099,2017-04-03,"07:29:35","CUM018","CUM013",3,5,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUM018","CUM013",3,17,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUM014","CUM013",3,3,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","Z3M040","CUM013",2,12,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUM014","CUM013",0,3,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUM014","CUM013",3,7,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUM014","CUM013",1,20,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUM014","CUM013",3,10,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUM014","CUM013",3,2,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUM018","CUM013",3,12,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUM014","CUM013",3,21,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUF006","CUM013",2,10,"Focal","M","F","Mixed"
"Curie",11099,2017-04-03,"07:29:35","CUM013","F9M003",3,2,"Focal","M","M","Male"
"Curie",11099,2017-04-03,"07:29:35","CUM014","CUM013",3,10,"Focal","M","M","Male"
"Curie",11100,2017-04-03,"08:28:00","CUF012","CUM014",3,3,"Focal","M","F","Mixed"
"Moniz",11103,2017-04-10,"09:58:58","G11M033","SAM015",3,3,"Focal","M","M","Male"
"Moniz",11106,2017-04-13,"09:51:34","VIF006","SAM015",1,4,"Focal","M","F","Mixed"
"Moniz",11106,2017-04-13,"09:51:34","VIF006","SAM015",3,5,"Focal","M","F","Mixed"
"Moniz",11106,2017-04-13,"09:51:34","VIF006","BO50F001",1,12,"Focal","F","F","Female"
"Moniz",11106,2017-04-13,"09:51:34","VIF006","SAM015",1,2,"Focal","M","F","Mixed"
"Moniz",11106,2017-04-13,"09:51:34","VIF006","SAM015",3,1,"Focal","M","F","Mixed"
"Moniz",11106,2017-04-13,"09:51:34","VIF006","SAM015",3,4,"Focal","M","F","Mixed"
"Moniz",11106,2017-04-13,"09:51:34","VIF006","SAM015",3,3,"Focal","M","F","Mixed"
"Moniz",11106,2017-04-13,"09:51:34","VIF006","MOF006",3,6,"Focal","F","F","Female"
"Moniz",11106,2017-04-13,"09:51:34","VIF006","SAM015",3,6,"Focal","M","F","Mixed"
"Moniz",11107,2017-04-13,"15:06:45","MEF018","SAM015",3,15,"Focal","M","F","Mixed"
"Moniz",11113,2017-04-15,"09:49:15","MEF018","MOM001",1,5,"Focal","M","F","Mixed"
"Moniz",11113,2017-04-15,"09:49:15","MEF018","MOM001",1,4,"Focal","M","F","Mixed"
"Goodall",11114,2017-04-04,"17:00:13","GOM007","L14F015",3,1,"Focal","F","M","Mixed"
"Goodall",11116,2017-04-07,"17:25:40","GOF012","L14F015",1,2,"Focal","F","F","Female"
"Goodall",11118,2017-04-07,"17:45:29","GOF008","GOM007",3,4,"Focal","M","F","Mixed"
"Goodall",11119,2017-04-08,"08:47:09","GOM007","GOM003",0,2,"Focal","M","M","Male"
"Goodall",11119,2017-04-08,"08:47:09","GOM007","GOM003",2,5,"Focal","M","M","Male"
"Goodall",11119,2017-04-08,"08:47:09","GOM007","GOM003",2,5,"Focal","M","M","Male"
"Goodall",11119,2017-04-08,"08:47:09","GOF010","GOM007",3,1,"Focal","M","F","Mixed"
"Goodall",11119,2017-04-08,"08:47:09","GOF002","GOM007",1,2,"Focal","M","F","Mixed"
"Goodall",11119,2017-04-08,"08:47:09","GOM007","GOM003",2,2,"Focal","M","M","Male"
"Goodall",11119,2017-04-08,"08:47:09","GOM007","GOF002",3,19,"Focal","F","M","Mixed"
"Goodall",11119,2017-04-08,"08:47:09","GOM007","GOM003",2,9,"Focal","M","M","Male"
"Goodall",11119,2017-04-08,"08:47:09","GOF002","GOM007",3,1,"Focal","M","F","Mixed"
"Goodall",11120,2017-04-08,"09:51:21","GOM007","GOF002",1,2,"Focal","F","M","Mixed"
"Goodall",11120,2017-04-08,"09:51:21","GOM007","GOM004",1,1,"Focal","M","M","Male"
"Goodall",11120,2017-04-08,"09:51:21","GOM007","GOM004",0,4,"Focal","M","M","Male"
"Goodall",11120,2017-04-08,"09:51:21","GOM007","GOM004",3,15,"Focal","M","M","Male"
"Goodall",11122,2017-04-14,"10:50:26","GOF002","Z2M007",1,4,"Focal","M","F","Mixed"
"Goodall",11122,2017-04-14,"10:50:26","GOF002","Z2M007",1,4,"Focal","M","F","Mixed"
"Goodall",11122,2017-04-14,"10:50:26","GOF002","Z2M007",1,3,"Focal","M","F","Mixed"
"Goodall",11122,2017-04-14,"10:50:26","GOF002","Z2M007",1,2,"Focal","M","F","Mixed"
"Goodall",11122,2017-04-14,"10:50:26","GOF002","Z2M007",1,2,"Focal","M","F","Mixed"
"Goodall",11122,2017-04-14,"10:50:26","GOF002","Z2M007",3,3,"Focal","M","F","Mixed"
"Goodall",11122,2017-04-14,"10:50:26","GOF002","Z2M007",2,2,"Focal","M","F","Mixed"
"Goodall",11124,2017-04-15,"08:16:18","GOM007","GOM003",2,3,"Focal","M","M","Male"
"Goodall",11124,2017-04-15,"08:16:18","GOF002","GOM003",1,1,"Focal","M","F","Mixed"
"Goodall",11124,2017-04-15,"08:16:18","GOF002","GOM003",3,1,"Focal","M","F","Mixed"
"Goodall",11125,2017-04-15,"09:02:13","GOM013","GOM007",3,8,"Focal","M","M","Male"
"Goodall",11127,2017-04-15,"09:45:07","GOM001","GOM007",3,1,"Focal","M","M","Male"
"Goodall",11128,2017-04-17,"17:11:16","GOM007","Z2M007",3,1,"Focal","M","M","Male"
"Goodall",11133,2017-04-18,"15:21:40","GOF002","GOM004",2,2,"Focal","M","F","Mixed"
"Goodall",11133,2017-04-18,"15:21:40","GOF002","GOM004",2,1,"Focal","M","F","Mixed"
"Goodall",11133,2017-04-18,"15:21:40","GOF002","GOM004",3,3,"Focal","M","F","Mixed"
"Goodall",11133,2017-04-18,"15:21:40","GOF002","GOM004",3,1,"Focal","M","F","Mixed"
"Goodall",11133,2017-04-18,"15:21:40","GOF002","GOM004",3,1,"Focal","M","F","Mixed"
"Goodall",11133,2017-04-18,"15:21:40","GOM001","GOM004",2,3,"Focal","M","M","Male"
"Goodall",11134,2017-04-19,"08:37:14","GOF002","GOM001",3,4,"Focal","M","F","Mixed"
"Goodall",11134,2017-04-19,"08:37:14","GOF002","GOM001",1,5,"Focal","M","F","Mixed"
"Goodall",11134,2017-04-19,"08:37:14","GOF002","GOM007",0,2,"Focal","M","F","Mixed"
"Goodall",11134,2017-04-19,"08:37:14","GOM007","GOF002",1,1,"Focal","F","M","Mixed"
"Goodall",11134,2017-04-19,"08:37:14","GOF002","GOM007",3,6,"Focal","M","F","Mixed"
"Goodall",11134,2017-04-19,"08:37:14","GOF002","Z2M007",3,2,"Focal","M","F","Mixed"
"Goodall",11134,2017-04-19,"08:37:14","GOF002","GOM007",3,6,"Focal","M","F","Mixed"
"Goodall",11135,2017-04-19,"09:16:46","GOM004","L14F015",2,3,"Focal","F","M","Mixed"
"Goodall",11135,2017-04-19,"09:16:46","L14F015","GOF012",1,2,"Focal","F","F","Female"
"Goodall",11136,2017-04-19,"09:59:37","GOF002","GOM001",3,2,"Focal","M","F","Mixed"
"Goodall",11136,2017-04-19,"09:59:37","GOF008","GOM001",3,1,"Focal","M","F","Mixed"
"Goodall",11138,2017-04-19,"10:58:24","GOM013","GOF008",2,2,"Focal","F","M","Mixed"
"Goodall",11139,2017-04-20,"11:25:12","GOF002","GOM001",1,2,"Focal","M","F","Mixed"
"Goodall",11139,2017-04-20,"11:25:12","GOF002","GOM003",0,5,"Focal","M","F","Mixed"
"Goodall",11146,2017-04-22,"09:26:51","GOF002","GOM003",3,3,"Focal","M","F","Mixed"
"Goodall",11148,2017-04-22,"10:49:26","GOM007","GOM001",1,1,"Focal","M","M","Male"
"Goodall",11148,2017-04-22,"10:49:26","GOF008","GOM001",3,3,"Focal","M","F","Mixed"
"Goodall",11149,2017-04-22,"15:10:21","GOF010","L14F015",2,3,"Focal","F","F","Female"
"Goodall",11149,2017-04-22,"15:10:21","GOF010","L14F015",1,2,"Focal","F","F","Female"
"Goodall",11152,2017-04-24,"10:39:02","GOM013","GOF008",1,16,"Focal","F","M","Mixed"
"Goodall",11152,2017-04-24,"10:39:02","GOF008","GOM003",2,6,"Focal","M","F","Mixed"
"Goodall",11152,2017-04-24,"10:39:02","GOF008","GOM003",2,1,"Focal","M","F","Mixed"
"Goodall",11152,2017-04-24,"10:39:02","GOF008","GOM003",0,9,"Focal","M","F","Mixed"
"Goodall",11152,2017-04-24,"10:39:02","GOM013","GOF008",3,2,"Focal","F","M","Mixed"
"Goodall",11152,2017-04-24,"10:39:02","GOF008","GOM003",2,4,"Focal","M","F","Mixed"
"Goodall",11154,2017-04-24,"15:48:19","GOF002","GOM007",3,2,"Focal","M","F","Mixed"
"Goodall",11154,2017-04-24,"15:48:19","GOF002","GOM007",1,1,"Focal","M","F","Mixed"
"Goodall",11154,2017-04-24,"15:48:19","GOF002","GOM007",2,9,"Focal","M","F","Mixed"
"Goodall",11154,2017-04-24,"15:48:19","GOF002","GOM003",2,1,"Focal","M","F","Mixed"
"Goodall",11154,2017-04-24,"15:48:19","GOF002","GOM003",2,7,"Focal","M","F","Mixed"
"Goodall",11154,2017-04-24,"15:48:19","GOF002","GOM003",3,2,"Focal","M","F","Mixed"
"Goodall",11154,2017-04-24,"15:48:19","GOF002","GOM003",3,1,"Focal","M","F","Mixed"
"Goodall",11154,2017-04-24,"15:48:19","GOF002","GOM007",3,3,"Focal","M","F","Mixed"
"Goodall",11155,2017-04-24,"16:42:01","GOF010","GOM007",3,6,"Focal","M","F","Mixed"
"Goodall",11155,2017-04-24,"16:42:01","GOF010","GOM007",0,3,"Focal","M","F","Mixed"
"Goodall",11155,2017-04-24,"16:42:01","GOF010","L14F015",2,6,"Focal","F","F","Female"
"Goodall",11155,2017-04-24,"16:42:01","GOF010","GOF002",2,1,"Focal","F","F","Female"
"Goodall",11155,2017-04-24,"16:42:01","GOF010","GOM003",3,2,"Focal","M","F","Mixed"
"Aristotle",11160,2017-05-11,"14:43:42","KGF002","KGF003",2,1,"Focal","F","F","Female"
"Aristotle",11160,2017-05-11,"14:43:42","KGF002","L7F007",3,7,"Focal","F","F","Female"
"Aristotle",11163,2017-05-15,"09:11:57","G13M037","KGF002",1,1,"Focal","F","M","Mixed"
"Aristotle",11169,2017-05-16,"11:40:13","KGF002","L7F007",1,9,"Focal","F","F","Female"
"Aristotle",11170,2017-05-17,"09:53:21","KGF003","ARF001",3,6,"Focal","F","F","Female"
"Aristotle",11170,2017-05-17,"09:53:21","KGF003","ARF011",2,3,"Focal","F","F","Female"
"Aristotle",11177,2017-05-22,"16:48:04","G13M037","ARF011",3,12,"Focal","F","M","Mixed"
"Kgalagadi",11182,2017-05-15,"10:15:31","KGM005","ARF016",3,5,"Focal","F","M","Mixed"
"Kgalagadi",11182,2017-05-15,"10:15:31","KGM005","ARF016",3,5,"Focal","F","M","Mixed"
"Kgalagadi",11182,2017-05-15,"10:15:31","KGM005","ARF016",3,6,"Focal","F","M","Mixed"
"Kgalagadi",11182,2017-05-15,"10:15:31","KGM005","ARF016",3,2,"Focal","F","M","Mixed"
"Kgalagadi",11182,2017-05-15,"10:15:31","KGM005","ARF016",2,21,"Focal","F","M","Mixed"
"Kgalagadi",11184,2017-05-15,"16:41:51","ARF019","ARF016",2,4,"Focal","F","F","Female"
"Kgalagadi",11185,2017-05-15,"17:29:06","ARF019","ARF016",2,2,"Focal","F","F","Female"
"Kgalagadi",11185,2017-05-15,"17:29:06","KGF006","ARF016",1,8,"Focal","F","F","Female"
"Kgalagadi",11186,2017-05-15,"17:53:40","ARF019","TIF003",1,3,"Focal","F","F","Female"
"Kgalagadi",11186,2017-05-15,"17:53:40","ARF019","TIF003",2,2,"Focal","F","F","Female"
"Kgalagadi",11186,2017-05-15,"17:53:40","ARF019","TIF003",2,4,"Focal","F","F","Female"
"Kgalagadi",11187,2017-05-16,"10:02:37","ARF019","DAM007",2,4,"Focal","M","F","Mixed"
"Kgalagadi",11187,2017-05-16,"10:02:37","ARF019","DAM007",2,3,"Focal","M","F","Mixed"
"Kgalagadi",11187,2017-05-16,"10:02:37","ARF019","DAM007",3,3,"Focal","M","F","Mixed"
"Zunki 3",11190,2017-04-27,"08:30:47","TSF032","Z3M025",1,4,"Focal","M","F","Mixed"
"Zunki 3",11192,2017-04-27,"10:07:02","CUF021","Z3M014",2,5,"Focal","M","F","Mixed"
"Zunki 3",11192,2017-04-27,"10:07:02","CUF021","Z3M014",2,5,"Focal","M","F","Mixed"
"Zunki 3",11192,2017-04-27,"10:07:02","CUF021","Z3M014",1,1,"Focal","M","F","Mixed"
"Zunki 3",11192,2017-04-27,"10:07:02","CUF021","Z3M011",1,1,"Focal","M","F","Mixed"
"Zunki 3",11195,2017-04-28,"17:51:49","CUF021","Z3M006",1,2,"Focal","M","F","Mixed"
"Zunki 3",11198,2017-05-04,"10:10:01","CUF021","TSF032",2,4,"Focal","F","F","Female"
"Zunki 3",11198,2017-05-04,"10:10:01","Z3F042","CUF021",1,4,"Focal","F","F","Female"
"Tesla",11200,2017-04-22,"10:26:17","Z3M041","RAF008",2,5,"Focal","F","M","Mixed"
"Tesla",11200,2017-04-22,"10:26:17","TSM035","RAF008",2,2,"Focal","F","M","Mixed"
"Tesla",11200,2017-04-22,"10:26:17","Z3M041","RAF008",2,2,"Focal","F","M","Mixed"
"Tesla",11201,2017-04-22,"11:03:50","RAF008","TSF017",1,12,"Focal","F","F","Female"
"Tesla",11201,2017-04-22,"11:03:50","RAF008","TSF017",1,7,"Focal","F","F","Female"
"Tesla",11202,2017-04-24,"09:28:11","Z3M041","TSM005",2,2,"Focal","M","M","Male"
"Tesla",11202,2017-04-24,"09:28:11","Z3M041","TSF017",1,2,"Focal","F","M","Mixed"
"Tesla",11202,2017-04-24,"09:28:11","Z3M041","TSF017",1,1,"Focal","F","M","Mixed"
"Tesla",11202,2017-04-24,"09:28:11","TSM035","Z3M041",3,3,"Focal","M","M","Male"
"Tesla",11202,2017-04-24,"09:28:11","Z3M041","TSF017",1,1,"Focal","F","M","Mixed"
"Tesla",11202,2017-04-24,"09:28:11","Z3M041","TSF017",3,2,"Focal","F","M","Mixed"
"Tesla",11202,2017-04-24,"09:28:11","Z3M041","TSF017",3,2,"Focal","F","M","Mixed"
"Tesla",11202,2017-04-24,"09:28:11","Z3M041","TSF017",3,1,"Focal","F","M","Mixed"
"Tesla",11202,2017-04-24,"09:28:11","Z3M041","TSF017",1,6,"Focal","F","M","Mixed"
"Tesla",11205,2017-04-24,"16:40:30","Z3M041","RAF008",2,2,"Focal","F","M","Mixed"
"Tesla",11205,2017-04-24,"16:40:30","TSM036","RAF008",2,1,"Focal","F","M","Mixed"
"Tesla",11205,2017-04-24,"16:40:30","RAF008","TSF002",3,5,"Focal","F","F","Female"
"Virunga",11209,2017-05-19,"11:35:28","MEM017","VIF003",3,2,"Focal","F","M","Mixed"
"Virunga",11209,2017-05-19,"11:35:28","MEM017","VIM004",3,24,"Focal","M","M","Male"
"Virunga",11209,2017-05-19,"11:35:28","MEM017","CRM003",3,19,"Focal","M","M","Male"
"Virunga",11209,2017-05-19,"11:35:28","MEM017","VIF003",0,7,"Focal","F","M","Mixed"
"Virunga",11209,2017-05-19,"11:35:28","MEM017","VIF003",3,9,"Focal","F","M","Mixed"
"Virunga",11209,2017-05-19,"11:35:28","MEM017","VIF003",1,2,"Focal","F","M","Mixed"
"Virunga",11209,2017-05-19,"11:35:28","MEM017","VIF003",3,4,"Focal","F","M","Mixed"
"Gemsbok 11",11212,2017-05-25,"09:55:28","VIF007","G11F007",3,2,"Focal","F","F","Female"
"Gemsbok 11",11215,2017-05-27,"16:27:41","VIF007","G11M004",3,1,"Focal","M","F","Mixed"
"Gemsbok 11",11216,2017-05-27,"16:55:42","VIF007","G11F007",3,4,"Focal","F","F","Female"
"Gemsbok 11",11216,2017-05-27,"16:55:42","VIF007","G11F007",3,3,"Focal","F","F","Female"
"Gemsbok 11",11216,2017-05-27,"16:55:42","VIF007","G11F007",2,6,"Focal","F","F","Female"
"Gemsbok 11",11216,2017-05-27,"16:55:42","VIF007","G11F007",2,4,"Focal","F","F","Female"
"Gemsbok 13",11222,2017-06-05,"08:46:44","ARM018","G13M027",3,3,"Focal","M","M","Male"
"Gemsbok 13",11222,2017-06-05,"08:46:44","ARM018","G13M027",3,15,"Focal","M","M","Male"
"Gemsbok 13",11222,2017-06-05,"08:46:44","ARM018","G13M027",3,3,"Focal","M","M","Male"
"Gemsbok 13",11224,2017-06-06,"16:56:23","ARF023","ARF020",3,4,"Focal","F","F","Female"
